batch_id,corp_code,stock_code,corp_name,bsns_year,reprt_code,fs_div,sj_div,standard_account,account_nm,account_id,amount,currency,mapping_status,is_proxy,proxy_reason,rcept_no,collected_at
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,BS,현금및현금성자산,현금및현금성자산,ifrs-full_CashAndCashEquivalents,4946786867,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,BS,재고자산,재고자산,ifrs-full_Inventories,4846156249,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,BS,유형자산,유형자산,ifrs-full_PropertyPlantAndEquipment,39631241511,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,BS,자산총계,자산총계,ifrs-full_Assets,60771071319,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,BS,유동부채,유동부채,ifrs-full_CurrentLiabilities,29408084414,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,BS,부채총계,부채총계,ifrs-full_Liabilities,44054113600,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,BS,자본총계,자본총계,ifrs-full_Equity,16716957719,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,CIS,매출액,매출액,ifrs-full_Revenue,57773161412,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,CIS,영업이익,영업이익(손실),dart_OperatingIncomeLoss,848247493,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,CIS,금융비용,금융비용,ifrs-full_FinanceCosts,1263159640,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,CIS,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,438499837,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,CF,영업활동현금흐름,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,2429890573,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,CF,당기순이익,당기순이익(손실),dart_ProfitLossForStatementOfCashFlows,438499837,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,CF,이자비용,이자비용,dart_AdjustmentsForInterestExpenses,771361038,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,CF,매출채권,매출채권,ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,-3158976685,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,CF,재고자산,재고자산,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,-305647509,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,CF,이자비용,이자지급,ifrs-full_InterestPaidClassifiedAsOperatingActivities,696658275,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,SCE,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,438499837,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,SCE,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,438499837,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,SCE,자본총계,기말자본,ifrs-full_Equity,16716957719,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,SCE,자본총계,기말자본,ifrs-full_Equity,-7024433369,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,SCE,자본총계,기말자본,ifrs-full_Equity,-6179746608,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,SCE,자본총계,기말자본,ifrs-full_Equity,-191076,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,SCE,자본총계,기말자본,ifrs-full_Equity,5286932500,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2021,11011,OFS,SCE,자본총계,기말자본,ifrs-full_Equity,24634396272,KRW,exact,false,,20220324000391,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,BS,현금및현금성자산,현금및현금성자산,ifrs-full_CashAndCashEquivalents,2319917819,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,BS,재고자산,재고자산,ifrs-full_Inventories,5481590244,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,BS,유형자산,유형자산,ifrs-full_PropertyPlantAndEquipment,39154948699,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,BS,자산총계,자산총계,ifrs-full_Assets,55832313547,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,BS,유동부채,유동부채,ifrs-full_CurrentLiabilities,25431915695,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,BS,부채총계,부채총계,ifrs-full_Liabilities,38186253968,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,BS,자본총계,자본총계,ifrs-full_Equity,17646059579,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,CIS,매출액,매출액,ifrs-full_Revenue,63917218053,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,CIS,영업이익,영업이익(손실),dart_OperatingIncomeLoss,1564939202,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,CIS,금융비용,금융비용,ifrs-full_FinanceCosts,932147555,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,CIS,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,700928225,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,CF,영업활동현금흐름,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,869966449,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,CF,당기순이익,당기순이익(손실),dart_ProfitLossForStatementOfCashFlows,700928225,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,CF,이자비용,이자비용,dart_AdjustmentsForInterestExpenses,930155907,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,CF,매출채권,매출채권,ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,1825190278,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,CF,재고자산,재고자산,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,-1029288634,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,CF,이자비용,이자지급,ifrs-full_InterestPaidClassifiedAsOperatingActivities,931512583,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,SCE,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,700928225,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,SCE,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,700928225,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,SCE,자본총계,기말자본,ifrs-full_Equity,24650706197,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,SCE,자본총계,기말자본,ifrs-full_Equity,5286932500,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,SCE,자본총계,기말자본,ifrs-full_Equity,-191076,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,SCE,자본총계,기말자본,ifrs-full_Equity,-5104297852,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,SCE,자본총계,기말자본,ifrs-full_Equity,17646059579,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2022,11011,OFS,SCE,자본총계,기말자본,ifrs-full_Equity,-7187090190,KRW,exact,false,,20230322000899,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,BS,자산총계,자산총계,ifrs-full_Assets,56897420236,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,BS,현금및현금성자산,현금및현금성자산,ifrs-full_CashAndCashEquivalents,3726839862,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,BS,재고자산,유동재고자산,ifrs-full_Inventories,4858041766,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,BS,유형자산,유형자산,ifrs-full_PropertyPlantAndEquipment,36105593734,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,BS,자본총계,자본총계,ifrs-full_Equity,18051429163,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,BS,유동부채,유동부채,ifrs-full_CurrentLiabilities,27765405889,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,BS,부채총계,부채총계,ifrs-full_Liabilities,38845991073,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,CIS,영업이익,영업이익(손실),dart_OperatingIncomeLoss,2629689709,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,CIS,금융비용,금융비용,ifrs-full_FinanceCosts,1311992065,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,CIS,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,570244287,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,CIS,매출액,매출액,ifrs-full_Revenue,80157299287,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,CF,영업활동현금흐름,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,3992790382,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,CF,재고자산,재고자산,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,463728604,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,CF,이자비용,이자지급(영업),ifrs-full_InterestPaidClassifiedAsOperatingActivities,1268533634,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,CF,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,570244287,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,18051429163,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,24650706197,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,5286932500,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,-191076,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,-4732650935,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,-7153367523,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,SCE,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,570244287,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2023,11011,OFS,SCE,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,570244287,KRW,exact,false,,20240319000634,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,BS,자산총계,자산총계,ifrs-full_Assets,52939151421,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,BS,현금및현금성자산,현금및현금성자산,ifrs-full_CashAndCashEquivalents,2287403371,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,BS,재고자산,유동재고자산,ifrs-full_Inventories,6690924787,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,BS,유형자산,유형자산,ifrs-full_PropertyPlantAndEquipment,34693415824,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,BS,자본총계,자본총계,ifrs-full_Equity,15927900241,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,BS,유동부채,유동부채,ifrs-full_CurrentLiabilities,22569240873,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,BS,부채총계,부채총계,ifrs-full_Liabilities,37011251180,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,CIS,영업이익,영업이익(손실),dart_OperatingIncomeLoss,-996316213,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,CIS,금융비용,금융비용,ifrs-full_FinanceCosts,1153426888,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,CIS,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,-1960437228,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,CIS,매출액,매출액,ifrs-full_Revenue,65500847033,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,CF,영업활동현금흐름,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,1758535692,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,CF,재고자산,재고자산,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,-2098614681,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,CF,이자비용,이자비용,-표준계정코드 미사용-,1151374833,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,CF,이자비용,이자지급(영업),ifrs-full_InterestPaidClassifiedAsOperatingActivities,1123364813,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,CF,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,-1960437228,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,15927900241,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,-7141169136,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,-6890825687,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,-191076,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,5286932500,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,24673153640,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,SCE,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,-1960437228,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2024,11011,OFS,SCE,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,-1960437228,KRW,exact,false,,20250317000395,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,BS,자산총계,자산총계,ifrs-full_Assets,62206467351,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,BS,현금및현금성자산,현금및현금성자산,ifrs-full_CashAndCashEquivalents,9940308515,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,BS,재고자산,유동재고자산,ifrs-full_Inventories,7118739211,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,BS,유형자산,유형자산,ifrs-full_PropertyPlantAndEquipment,34076816850,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,BS,자본총계,자본총계,ifrs-full_Equity,18288978528,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,BS,유동부채,유동부채,ifrs-full_CurrentLiabilities,32471392999,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,BS,부채총계,부채총계,ifrs-full_Liabilities,43917488823,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,CIS,영업이익,영업이익(손실),dart_OperatingIncomeLoss,900067416,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,CIS,금융비용,금융비용,ifrs-full_FinanceCosts,1099910869,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,CIS,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,-640823180,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,CIS,매출액,매출액,ifrs-full_Revenue,66979543438,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,CF,영업활동현금흐름,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,3353284637,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,CF,재고자산,재고자산,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,-580065352,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,CF,이자비용,이자비용,-표준계정코드 미사용-,1013095975,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,CF,이자비용,이자지급(영업),ifrs-full_InterestPaidClassifiedAsOperatingActivities,919950736,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,CF,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,-640823180,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,18288978528,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,-7132453945,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,-7599274086,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,-191076,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,6343932500,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,SCE,자본총계,자본총계,ifrs-full_Equity,26676965135,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,SCE,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,-640823180,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00523176,086220,광동헬스바이오(주),2025,11011,OFS,SCE,당기순이익,당기순이익(손실),ifrs-full_ProfitLoss,-640823180,KRW,exact,false,,20260316001165,2026-05-19T00:17:11
konex_001,00677334,102950,(주)아하,2024,11011,CFS,BS,자산총계,자산총계,ifrs-full_Assets,109200119931,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,BS,현금및현금성자산,현금및현금성자산,ifrs-full_CashAndCashEquivalents,10168860562,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,BS,매출채권,매출채권,ifrs-full_CurrentTradeReceivables,4204603014,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,BS,재고자산,재고자산,ifrs-full_InventoriesTotal,29118071219,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,BS,유형자산,유형자산,ifrs-full_PropertyPlantAndEquipment,56870031981,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,BS,자본총계,자본총계,ifrs-full_Equity,38821773097,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,BS,유동부채,유동부채,ifrs-full_CurrentLiabilities,56812682100,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,BS,단기차입금,단기차입금,-표준계정코드 미사용-,38140988014,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,BS,부채총계,부채총계,ifrs-full_Liabilities,70378346834,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,BS,장기차입금,장기차입금,ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived,13439200000,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,CIS,영업이익,영업이익,dart_OperatingIncomeLoss,2425949300,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,CIS,금융비용,금융비용,ifrs-full_FinanceCosts,1745470235,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,CIS,당기순이익,당기순이익,ifrs-full_ProfitLoss,413122539,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,CIS,매출액,매출액,ifrs-full_Revenue,56211087228,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,CF,영업활동현금흐름,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,10264583924,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,CF,영업활동현금흐름,영업에서 창출된 현금흐름,ifrs-full_CashFlowsFromUsedInOperations,12576956830,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,CF,이자비용,이자지급,ifrs-full_InterestPaidClassifiedAsOperatingActivities,1681387157,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,SCE,당기순이익,당기순이익,ifrs-full_ProfitLoss,387038161,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,SCE,당기순이익,당기순이익,ifrs-full_ProfitLoss,387038161,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,SCE,당기순이익,당기순이익,ifrs-full_ProfitLoss,26084378,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
konex_001,00677334,102950,(주)아하,2024,11011,CFS,SCE,당기순이익,당기순이익,ifrs-full_ProfitLoss,413122539,KRW,exact,false,,20250324000222,2026-05-19T00:17:17
