batch_id,rcept_no,corp_code,stock_code,corp_name,bsns_year,reprt_code,fs_div,report_name,source_api,collected_at
kosdaq_004,20230322000494,01360875,360070,주식회사 탑머티리얼,2022,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:30
kosdaq_004,20240318000553,01360875,360070,주식회사 탑머티리얼,2023,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:31
kosdaq_004,20250814003096,01360875,360070,주식회사 탑머티리얼,2024,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:31
kosdaq_004,20260316001549,01360875,360070,주식회사 탑머티리얼,2025,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:31
kosdaq_004,20240326000814,01493793,360350,주식회사 코셈,2023,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:33
kosdaq_004,20250318000902,01493793,360350,주식회사 코셈,2024,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:33
kosdaq_004,20260320001122,01493793,360350,주식회사 코셈,2025,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:33
kosdaq_004,20220518000027,01014718,361390,주식회사 제노코,2021,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:34
kosdaq_004,20230316001375,01014718,361390,주식회사 제노코,2022,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:34
kosdaq_004,20240318000003,01014718,361390,주식회사 제노코,2023,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:35
kosdaq_004,20250730000370,01014718,361390,주식회사 제노코,2024,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:35
kosdaq_004,20260318000775,01014718,361390,주식회사 제노코,2025,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:35
kosdaq_004,20220324000696,01303029,361570,주식회사 알비더블유,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:36
kosdaq_004,20230323000924,01303029,361570,주식회사 알비더블유,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:36
kosdaq_004,20240321001770,01303029,361570,주식회사 알비더블유,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:36
kosdaq_004,20250321001127,01303029,361570,주식회사 알비더블유,2024,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:36
kosdaq_004,20260323001630,01303029,361570,주식회사 알비더블유,2025,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:37
kosdaq_004,20220816001631,00405506,361670,주식회사 삼영에스앤씨,2021,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:38
kosdaq_004,20230309000714,00405506,361670,주식회사 삼영에스앤씨,2022,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:38
kosdaq_004,20240315000782,00405506,361670,주식회사 삼영에스앤씨,2023,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:38
kosdaq_004,20250314001721,00405506,361670,주식회사 삼영에스앤씨,2024,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:39
kosdaq_004,20260313001366,00405506,361670,주식회사 삼영에스앤씨,2025,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:39
kosdaq_004,20230714000272,01534577,362320,주식회사 청담글로벌,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:40
kosdaq_004,20240326000481,01534577,362320,주식회사 청담글로벌,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:40
kosdaq_004,20250321001184,01534577,362320,주식회사 청담글로벌,2024,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:40
kosdaq_004,20260323001562,01534577,362320,주식회사 청담글로벌,2025,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:40
kosdaq_004,20240709000194,01492688,362990,주식회사 드림인사이트,2023,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:42
kosdaq_004,20250318001111,01492688,362990,주식회사 드림인사이트,2024,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:42
kosdaq_004,20260318001287,01492688,362990,주식회사 드림인사이트,2025,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:42
kosdaq_004,20220406000098,01437858,363250,주식회사 진시스템,2021,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:43
kosdaq_004,20230329001418,01437858,363250,주식회사 진시스템,2022,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:56:43
