batch_id,rcept_no,corp_code,stock_code,corp_name,bsns_year,reprt_code,fs_div,report_name,source_api,collected_at
kosdaq_003,20220321001033,01142075,163730,㈜핑거,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:34
kosdaq_003,20230320000812,01142075,163730,㈜핑거,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:35
kosdaq_003,20240430001125,01142075,163730,㈜핑거,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:35
kosdaq_003,20250317000742,01142075,163730,㈜핑거,2024,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:35
kosdaq_003,20260323001250,01142075,163730,㈜핑거,2025,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:35
kosdaq_003,20220810000265,00660750,166090,하나머티리얼즈(주),2021,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:37
kosdaq_003,20230310001059,00660750,166090,하나머티리얼즈(주),2022,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:38
kosdaq_003,20240315000450,00660750,166090,하나머티리얼즈(주),2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:38
kosdaq_003,20250314001222,00660750,166090,하나머티리얼즈(주),2024,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:38
kosdaq_003,20260313001351,00660750,166090,하나머티리얼즈(주),2025,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:38
kosdaq_003,20220317000773,00989664,166480,코아스템켐온 주식회사,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:39
kosdaq_003,20230323000493,00989664,166480,코아스템켐온 주식회사,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:40
kosdaq_003,20240321001998,00989664,166480,코아스템켐온 주식회사,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:40
kosdaq_003,20250808000424,00989664,166480,코아스템켐온 주식회사,2024,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:40
kosdaq_003,20260319001127,00989664,166480,코아스템켐온 주식회사,2025,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:40
kosdaq_003,20230321001040,00923792,168330,(주)내츄럴엔도텍,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:41
kosdaq_003,20230321001074,00923792,168330,(주)내츄럴엔도텍,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:41
kosdaq_003,20240318000599,00923792,168330,(주)내츄럴엔도텍,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:42
kosdaq_003,20251125000703,00923792,168330,(주)내츄럴엔도텍,2024,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:42
kosdaq_003,20260316001605,00923792,168330,(주)내츄럴엔도텍,2025,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:42
kosdaq_003,20230324000756,00957373,168360,(주)펨트론,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:43
kosdaq_003,20240321000513,00957373,168360,(주)펨트론,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:43
kosdaq_003,20250320001005,00957373,168360,(주)펨트론,2024,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:43
kosdaq_003,20260410001848,00957373,168360,(주)펨트론,2025,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:44
kosdaq_003,20210917000609,00877174,169330,(주)마크로밀엠브레인,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:44
kosdaq_003,20220920000340,00877174,169330,(주)마크로밀엠브레인,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:45
kosdaq_003,20230918000255,00877174,169330,(주)마크로밀엠브레인,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:45
kosdaq_003,20240919000168,00877174,169330,(주)마크로밀엠브레인,2024,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:45
kosdaq_003,20250922000295,00877174,169330,(주)마크로밀엠브레인,2025,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:45
kosdaq_003,20220322000819,00164502,170030,(주)현대공업,2021,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:46
kosdaq_003,20230323000060,00164502,170030,(주)현대공업,2022,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:47
kosdaq_003,20240320000442,00164502,170030,(주)현대공업,2023,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:47
kosdaq_003,20250321001194,00164502,170030,(주)현대공업,2024,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:47
kosdaq_003,20260320001172,00164502,170030,(주)현대공업,2025,11011,CFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:47
kosdaq_003,20220316000413,00492353,170790,(주)파이오링크,2021,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:49
kosdaq_003,20230315000872,00492353,170790,(주)파이오링크,2022,11011,OFS,,fnlttSinglAcntAll.json,2026-05-19T01:40:49
