batch_id,market,stock_code,corp_code,corp_name,bsns_year,reprt_code,fs_div,status,error_code,error_message,retry_count,started_at,finished_at
kosdaq_003,KOSDAQ,163730,01142075,㈜핑거,2021,11011,CFS,success,,,0,2026-05-19T01:40:34,2026-05-19T01:40:34
kosdaq_003,KOSDAQ,163730,01142075,㈜핑거,2022,11011,CFS,success,,,0,2026-05-19T01:40:34,2026-05-19T01:40:35
kosdaq_003,KOSDAQ,163730,01142075,㈜핑거,2023,11011,CFS,success,,,0,2026-05-19T01:40:35,2026-05-19T01:40:35
kosdaq_003,KOSDAQ,163730,01142075,㈜핑거,2024,11011,CFS,success,,,0,2026-05-19T01:40:35,2026-05-19T01:40:35
kosdaq_003,KOSDAQ,163730,01142075,㈜핑거,2025,11011,CFS,success,,,0,2026-05-19T01:40:35,2026-05-19T01:40:35
kosdaq_003,KOSDAQ,166090,00660750,하나머티리얼즈(주),2021,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:40:36,2026-05-19T01:40:37
kosdaq_003,KOSDAQ,166090,00660750,하나머티리얼즈(주),2021,11011,OFS,success,,,0,2026-05-19T01:40:37,2026-05-19T01:40:37
kosdaq_003,KOSDAQ,166090,00660750,하나머티리얼즈(주),2022,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:40:37,2026-05-19T01:40:38
kosdaq_003,KOSDAQ,166090,00660750,하나머티리얼즈(주),2022,11011,OFS,success,,,0,2026-05-19T01:40:38,2026-05-19T01:40:38
kosdaq_003,KOSDAQ,166090,00660750,하나머티리얼즈(주),2023,11011,CFS,success,,,0,2026-05-19T01:40:38,2026-05-19T01:40:38
kosdaq_003,KOSDAQ,166090,00660750,하나머티리얼즈(주),2024,11011,CFS,success,,,0,2026-05-19T01:40:38,2026-05-19T01:40:38
kosdaq_003,KOSDAQ,166090,00660750,하나머티리얼즈(주),2025,11011,CFS,success,,,0,2026-05-19T01:40:38,2026-05-19T01:40:38
kosdaq_003,KOSDAQ,166480,00989664,코아스템켐온 주식회사,2021,11011,CFS,success,,,0,2026-05-19T01:40:39,2026-05-19T01:40:39
kosdaq_003,KOSDAQ,166480,00989664,코아스템켐온 주식회사,2022,11011,CFS,success,,,0,2026-05-19T01:40:39,2026-05-19T01:40:40
kosdaq_003,KOSDAQ,166480,00989664,코아스템켐온 주식회사,2023,11011,CFS,success,,,0,2026-05-19T01:40:40,2026-05-19T01:40:40
kosdaq_003,KOSDAQ,166480,00989664,코아스템켐온 주식회사,2024,11011,CFS,success,,,0,2026-05-19T01:40:40,2026-05-19T01:40:40
kosdaq_003,KOSDAQ,166480,00989664,코아스템켐온 주식회사,2025,11011,CFS,success,,,0,2026-05-19T01:40:40,2026-05-19T01:40:40
kosdaq_003,KOSDAQ,168330,00923792,(주)내츄럴엔도텍,2021,11011,CFS,success,,,0,2026-05-19T01:40:41,2026-05-19T01:40:41
kosdaq_003,KOSDAQ,168330,00923792,(주)내츄럴엔도텍,2022,11011,CFS,success,,,0,2026-05-19T01:40:41,2026-05-19T01:40:41
kosdaq_003,KOSDAQ,168330,00923792,(주)내츄럴엔도텍,2023,11011,CFS,success,,,0,2026-05-19T01:40:41,2026-05-19T01:40:42
kosdaq_003,KOSDAQ,168330,00923792,(주)내츄럴엔도텍,2024,11011,CFS,success,,,0,2026-05-19T01:40:42,2026-05-19T01:40:42
kosdaq_003,KOSDAQ,168330,00923792,(주)내츄럴엔도텍,2025,11011,CFS,success,,,0,2026-05-19T01:40:42,2026-05-19T01:40:42
kosdaq_003,KOSDAQ,168360,00957373,(주)펨트론,2021,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:40:43,2026-05-19T01:40:43
kosdaq_003,KOSDAQ,168360,00957373,(주)펨트론,2021,11011,OFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:40:43,2026-05-19T01:40:43
kosdaq_003,KOSDAQ,168360,00957373,(주)펨트론,2022,11011,CFS,success,,,0,2026-05-19T01:40:43,2026-05-19T01:40:43
kosdaq_003,KOSDAQ,168360,00957373,(주)펨트론,2023,11011,CFS,success,,,0,2026-05-19T01:40:43,2026-05-19T01:40:43
kosdaq_003,KOSDAQ,168360,00957373,(주)펨트론,2024,11011,CFS,success,,,0,2026-05-19T01:40:43,2026-05-19T01:40:43
kosdaq_003,KOSDAQ,168360,00957373,(주)펨트론,2025,11011,CFS,success,,,0,2026-05-19T01:40:43,2026-05-19T01:40:44
kosdaq_003,KOSDAQ,169330,00877174,(주)마크로밀엠브레인,2021,11011,CFS,success,,,0,2026-05-19T01:40:44,2026-05-19T01:40:44
kosdaq_003,KOSDAQ,169330,00877174,(주)마크로밀엠브레인,2022,11011,CFS,success,,,0,2026-05-19T01:40:44,2026-05-19T01:40:45
kosdaq_003,KOSDAQ,169330,00877174,(주)마크로밀엠브레인,2023,11011,CFS,success,,,0,2026-05-19T01:40:45,2026-05-19T01:40:45
kosdaq_003,KOSDAQ,169330,00877174,(주)마크로밀엠브레인,2024,11011,CFS,success,,,0,2026-05-19T01:40:45,2026-05-19T01:40:45
kosdaq_003,KOSDAQ,169330,00877174,(주)마크로밀엠브레인,2025,11011,CFS,success,,,0,2026-05-19T01:40:45,2026-05-19T01:40:45
kosdaq_003,KOSDAQ,170030,00164502,(주)현대공업,2021,11011,CFS,success,,,0,2026-05-19T01:40:46,2026-05-19T01:40:46
kosdaq_003,KOSDAQ,170030,00164502,(주)현대공업,2022,11011,CFS,success,,,0,2026-05-19T01:40:46,2026-05-19T01:40:47
kosdaq_003,KOSDAQ,170030,00164502,(주)현대공업,2023,11011,CFS,success,,,0,2026-05-19T01:40:47,2026-05-19T01:40:47
kosdaq_003,KOSDAQ,170030,00164502,(주)현대공업,2024,11011,CFS,success,,,0,2026-05-19T01:40:47,2026-05-19T01:40:47
kosdaq_003,KOSDAQ,170030,00164502,(주)현대공업,2025,11011,CFS,success,,,0,2026-05-19T01:40:47,2026-05-19T01:40:47
kosdaq_003,KOSDAQ,170790,00492353,(주)파이오링크,2021,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:40:48,2026-05-19T01:40:48
kosdaq_003,KOSDAQ,170790,00492353,(주)파이오링크,2021,11011,OFS,success,,,0,2026-05-19T01:40:48,2026-05-19T01:40:49
kosdaq_003,KOSDAQ,170790,00492353,(주)파이오링크,2022,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:40:49,2026-05-19T01:40:49
kosdaq_003,KOSDAQ,170790,00492353,(주)파이오링크,2022,11011,OFS,success,,,0,2026-05-19T01:40:49,2026-05-19T01:40:49
kosdaq_003,KOSDAQ,170790,00492353,(주)파이오링크,2023,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:40:49,2026-05-19T01:40:49
kosdaq_003,KOSDAQ,170790,00492353,(주)파이오링크,2023,11011,OFS,success,,,0,2026-05-19T01:40:49,2026-05-19T01:40:49
kosdaq_003,KOSDAQ,170790,00492353,(주)파이오링크,2024,11011,CFS,success,,,0,2026-05-19T01:40:49,2026-05-19T01:40:49
kosdaq_003,KOSDAQ,170790,00492353,(주)파이오링크,2025,11011,CFS,success,,,0,2026-05-19T01:40:50,2026-05-19T01:40:50
kosdaq_003,KOSDAQ,170920,00866062,엘티씨(주),2021,11011,CFS,success,,,0,2026-05-19T01:40:50,2026-05-19T01:40:50
