batch_id,market,stock_code,corp_code,corp_name,bsns_year,reprt_code,fs_div,status,error_code,error_message,retry_count,started_at,finished_at
kosdaq_002,KOSDAQ,058970,00396925,(주)엠로,2021,11011,CFS,success,,,0,2026-05-19T01:20:26,2026-05-19T01:20:26
kosdaq_002,KOSDAQ,058970,00396925,(주)엠로,2022,11011,CFS,success,,,0,2026-05-19T01:20:26,2026-05-19T01:20:26
kosdaq_002,KOSDAQ,058970,00396925,(주)엠로,2023,11011,CFS,success,,,0,2026-05-19T01:20:26,2026-05-19T01:20:27
kosdaq_002,KOSDAQ,058970,00396925,(주)엠로,2024,11011,CFS,success,,,0,2026-05-19T01:20:27,2026-05-19T01:20:27
kosdaq_002,KOSDAQ,058970,00396925,(주)엠로,2025,11011,CFS,success,,,0,2026-05-19T01:20:27,2026-05-19T01:20:27
kosdaq_002,KOSDAQ,059090,00366942,(주)미코,2021,11011,CFS,success,,,0,2026-05-19T01:20:28,2026-05-19T01:20:28
kosdaq_002,KOSDAQ,059090,00366942,(주)미코,2022,11011,CFS,success,,,0,2026-05-19T01:20:28,2026-05-19T01:20:28
kosdaq_002,KOSDAQ,059090,00366942,(주)미코,2023,11011,CFS,success,,,0,2026-05-19T01:20:29,2026-05-19T01:20:29
kosdaq_002,KOSDAQ,059090,00366942,(주)미코,2024,11011,CFS,success,,,0,2026-05-19T01:20:29,2026-05-19T01:20:29
kosdaq_002,KOSDAQ,059090,00366942,(주)미코,2025,11011,CFS,success,,,0,2026-05-19T01:20:29,2026-05-19T01:20:29
kosdaq_002,KOSDAQ,059100,00407285,(주)아이컴포넌트,2021,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:30,2026-05-19T01:20:31
kosdaq_002,KOSDAQ,059100,00407285,(주)아이컴포넌트,2021,11011,OFS,success,,,0,2026-05-19T01:20:31,2026-05-19T01:20:31
kosdaq_002,KOSDAQ,059100,00407285,(주)아이컴포넌트,2022,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:31,2026-05-19T01:20:31
kosdaq_002,KOSDAQ,059100,00407285,(주)아이컴포넌트,2022,11011,OFS,success,,,0,2026-05-19T01:20:31,2026-05-19T01:20:31
kosdaq_002,KOSDAQ,059100,00407285,(주)아이컴포넌트,2023,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:31,2026-05-19T01:20:31
kosdaq_002,KOSDAQ,059100,00407285,(주)아이컴포넌트,2023,11011,OFS,success,,,0,2026-05-19T01:20:31,2026-05-19T01:20:32
kosdaq_002,KOSDAQ,059100,00407285,(주)아이컴포넌트,2024,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:32,2026-05-19T01:20:32
kosdaq_002,KOSDAQ,059100,00407285,(주)아이컴포넌트,2024,11011,OFS,success,,,0,2026-05-19T01:20:32,2026-05-19T01:20:32
kosdaq_002,KOSDAQ,059100,00407285,(주)아이컴포넌트,2025,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:32,2026-05-19T01:20:32
kosdaq_002,KOSDAQ,059100,00407285,(주)아이컴포넌트,2025,11011,OFS,success,,,0,2026-05-19T01:20:32,2026-05-19T01:20:32
kosdaq_002,KOSDAQ,059120,00404288,(주)아진엑스텍,2021,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:33,2026-05-19T01:20:33
kosdaq_002,KOSDAQ,059120,00404288,(주)아진엑스텍,2021,11011,OFS,success,,,0,2026-05-19T01:20:33,2026-05-19T01:20:33
kosdaq_002,KOSDAQ,059120,00404288,(주)아진엑스텍,2022,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:33,2026-05-19T01:20:33
kosdaq_002,KOSDAQ,059120,00404288,(주)아진엑스텍,2022,11011,OFS,success,,,0,2026-05-19T01:20:33,2026-05-19T01:20:34
kosdaq_002,KOSDAQ,059120,00404288,(주)아진엑스텍,2023,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:34,2026-05-19T01:20:34
kosdaq_002,KOSDAQ,059120,00404288,(주)아진엑스텍,2023,11011,OFS,success,,,0,2026-05-19T01:20:34,2026-05-19T01:20:34
kosdaq_002,KOSDAQ,059120,00404288,(주)아진엑스텍,2024,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:34,2026-05-19T01:20:34
kosdaq_002,KOSDAQ,059120,00404288,(주)아진엑스텍,2024,11011,OFS,success,,,0,2026-05-19T01:20:34,2026-05-19T01:20:34
kosdaq_002,KOSDAQ,059120,00404288,(주)아진엑스텍,2025,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:34,2026-05-19T01:20:34
kosdaq_002,KOSDAQ,059120,00404288,(주)아진엑스텍,2025,11011,OFS,success,,,0,2026-05-19T01:20:34,2026-05-19T01:20:35
kosdaq_002,KOSDAQ,059210,00317681,(주)메타바이오메드,2021,11011,CFS,success,,,0,2026-05-19T01:20:36,2026-05-19T01:20:36
kosdaq_002,KOSDAQ,059210,00317681,(주)메타바이오메드,2022,11011,CFS,success,,,0,2026-05-19T01:20:36,2026-05-19T01:20:36
kosdaq_002,KOSDAQ,059210,00317681,(주)메타바이오메드,2023,11011,CFS,success,,,0,2026-05-19T01:20:36,2026-05-19T01:20:36
kosdaq_002,KOSDAQ,059210,00317681,(주)메타바이오메드,2024,11011,CFS,success,,,0,2026-05-19T01:20:36,2026-05-19T01:20:36
kosdaq_002,KOSDAQ,059210,00317681,(주)메타바이오메드,2025,11011,CFS,success,,,0,2026-05-19T01:20:36,2026-05-19T01:20:36
kosdaq_002,KOSDAQ,059270,00453442,해성에어로보틱스(주),2021,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:37,2026-05-19T01:20:37
kosdaq_002,KOSDAQ,059270,00453442,해성에어로보틱스(주),2021,11011,OFS,success,,,0,2026-05-19T01:20:38,2026-05-19T01:20:38
kosdaq_002,KOSDAQ,059270,00453442,해성에어로보틱스(주),2022,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:38,2026-05-19T01:20:38
kosdaq_002,KOSDAQ,059270,00453442,해성에어로보틱스(주),2022,11011,OFS,success,,,0,2026-05-19T01:20:38,2026-05-19T01:20:38
kosdaq_002,KOSDAQ,059270,00453442,해성에어로보틱스(주),2023,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:38,2026-05-19T01:20:38
kosdaq_002,KOSDAQ,059270,00453442,해성에어로보틱스(주),2023,11011,OFS,success,,,0,2026-05-19T01:20:38,2026-05-19T01:20:38
kosdaq_002,KOSDAQ,059270,00453442,해성에어로보틱스(주),2024,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:38,2026-05-19T01:20:39
kosdaq_002,KOSDAQ,059270,00453442,해성에어로보틱스(주),2024,11011,OFS,success,,,0,2026-05-19T01:20:39,2026-05-19T01:20:39
kosdaq_002,KOSDAQ,059270,00453442,해성에어로보틱스(주),2025,11011,CFS,no_data,013,조회된 데이타가 없습니다.,0,2026-05-19T01:20:39,2026-05-19T01:20:39
kosdaq_002,KOSDAQ,059270,00453442,해성에어로보틱스(주),2025,11011,OFS,success,,,0,2026-05-19T01:20:39,2026-05-19T01:20:39
kosdaq_002,KOSDAQ,060150,00375931,인선이엔티(주),2021,11011,CFS,success,,,0,2026-05-19T01:20:40,2026-05-19T01:20:40
kosdaq_002,KOSDAQ,060150,00375931,인선이엔티(주),2022,11011,CFS,success,,,0,2026-05-19T01:20:40,2026-05-19T01:20:40
kosdaq_002,KOSDAQ,060150,00375931,인선이엔티(주),2023,11011,CFS,success,,,0,2026-05-19T01:20:40,2026-05-19T01:20:40
kosdaq_002,KOSDAQ,060150,00375931,인선이엔티(주),2024,11011,CFS,success,,,0,2026-05-19T01:20:40,2026-05-19T01:20:41
kosdaq_002,KOSDAQ,060150,00375931,인선이엔티(주),2025,11011,CFS,success,,,0,2026-05-19T01:20:41,2026-05-19T01:20:41
kosdaq_002,KOSDAQ,060230,00363510,제이케이시냅스(주),2021,11011,CFS,success,,,0,2026-05-19T01:20:42,2026-05-19T01:20:42
kosdaq_002,KOSDAQ,060230,00363510,제이케이시냅스(주),2022,11011,CFS,success,,,0,2026-05-19T01:20:42,2026-05-19T01:20:43
kosdaq_002,KOSDAQ,060230,00363510,제이케이시냅스(주),2023,11011,CFS,success,,,0,2026-05-19T01:20:43,2026-05-19T01:20:43
kosdaq_002,KOSDAQ,060230,00363510,제이케이시냅스(주),2024,11011,CFS,success,,,0,2026-05-19T01:20:43,2026-05-19T01:20:43
kosdaq_002,KOSDAQ,060230,00363510,제이케이시냅스(주),2025,11011,CFS,success,,,0,2026-05-19T01:20:43,2026-05-19T01:20:43
kosdaq_002,KOSDAQ,060240,00373571,(주)스타코링크,2021,11011,CFS,success,,,0,2026-05-19T01:20:44,2026-05-19T01:20:45
kosdaq_002,KOSDAQ,060240,00373571,(주)스타코링크,2022,11011,CFS,success,,,0,2026-05-19T01:20:45,2026-05-19T01:20:45
kosdaq_002,KOSDAQ,060240,00373571,(주)스타코링크,2023,11011,CFS,success,,,0,2026-05-19T01:20:45,2026-05-19T01:20:45
kosdaq_002,KOSDAQ,060240,00373571,(주)스타코링크,2024,11011,CFS,success,,,0,2026-05-19T01:20:45,2026-05-19T01:20:45
kosdaq_002,KOSDAQ,060240,00373571,(주)스타코링크,2025,11011,CFS,success,,,0,2026-05-19T01:20:45,2026-05-19T01:20:45
kosdaq_002,KOSDAQ,060250,00357740,엔에이치엔케이씨피 주식회사,2021,11011,CFS,success,,,0,2026-05-19T01:20:46,2026-05-19T01:20:47
kosdaq_002,KOSDAQ,060250,00357740,엔에이치엔케이씨피 주식회사,2022,11011,CFS,success,,,0,2026-05-19T01:20:47,2026-05-19T01:20:47
